	tokens1Source	tokens1AlignRaw	tokens2Source	tokens2AlignRaw
7910	et	et	son	son
7911	une	une	manteau	manteau
7912	grande	grande	se	se
7913	épée	épée	viennent	viennent
7914	qui	qui	rafraîchir	rafraîchir
7915	atteindret	atteindret	aux	aux
7916	d	d	Étoiles	Étoiles
7917	’	’	.	.
7918	ici	ici	Leur	Leur
7919	à	à	maître	maître
7920	demain	demain	ne	ne
7921	.	.	les	les
7922	C	C	expose	expose
7923	’	’	jamais	jamais
7924	est	est	au	au
7925	à	à	jour	jour
7926	tous	tous	,	,
7927	ces	ces	parce	parce
7928	farremens	farremens	qu	qu
7929	que	que	’	’
7930	ces	ces	il	il
7931	mangeux	mangeux	craint	craint
7932	de	de	que	que
7933	petis	petis	le	le
7934	enfans	enfans	soleil	soleil
7935	se	se	prenant	prenant
7936	batont	batont	une	une
7937	en	en	matière	matière
7938	deuil	deuil	si	si
7939	.	.	combustible	combustible
7940	Il	Il	pour	pour
7941	apportit	apportit	le	le
7942	itou	itou	berceau	berceau
7943	de	de	du	du
7944	petis	petis	phénix	phénix
7945	engingorniaux	engingorniaux	,	,
7946	remplis	remplis	ne	ne
7947	de	de	brûlât	brûlât
7948	naissance	naissance	et	et
7949	à	à	le	le
7950	celle	celle	nid	nid
7951	fin	fin	et	et
7952	de	de	l	l
7953	conserver	conserver	’	’
7954	,	,	oiseau	oiseau
7955	ce	ce	.	.
7956	feset	feset	Ce	Ce
7957	-	-	manteau	manteau
7958	il	il	donc	donc
7959	,	,	,	,
7960	l	l	cette	cette
7961	’	’	cape	cape
7962	humeur	humeur	,	,
7963	ridicule	ridicule	cette	cette
7964	,	,	casaque	casaque
7965	à	à	,	,
7966	celle	celle	cette	cette
7967	fin	fin	simarre	simarre
7968	,	,	,	,
7969	se	se	cette	cette
7970	feset	feset	robe	robe
7971	-	-	,	,
7972	il	il	cette	cette
7973	,	,	soutane	soutane
7974	de	de	,	,
7975	vivre	vivre	ce	ce
7976	aussi	aussi	lange	lange
7977	longtemps	longtemps	ou	ou
7978	que	que	cet	cet
7979	Maquieu	Maquieu	habit	habit
7980	Salé	Salé	(	(
7981	.	.	car	car
7982	Tenez	Tenez	on	on
7983	,	,	en	en
7984	n	n	est	est
7985	’	’	encore	encore
7986	avons	avons	à	à
7987	-	-	deviner	deviner
7988	nous	nous	ce	ce
7989	point	point	que	que
7990	veu	veu	c	c
7991	Nique	Nique	’	’
7992	-	-	est	est
7993	douille	douille	,	,
7994	,	,	et	et
7995	qui	qui	le	le
7996	ne	ne	syndic	syndic
7997	sçauret	sçauret	des	des
7998	rire	rire	tailleurs	tailleurs
7999	sans	sans	y	y
8000	montrer	montrer	demeurerait	demeurerait
8001	les	les	«	«
8002	dants	dants	a	a
8003	?	?	quia	quia
8004	Châteaufort	Châteaufort	»	»
8005	Je	Je	)	)
8006	ne	ne	fait	fait
8007	ris	ris	bien	bien
8008	pas	pas	dire	dire
8009	de	de	aux	aux
8010	la	la	gausseurs	gausseurs
8011	vertu	vertu	qu	qu
8012	de	de	’	’
8013	tes	tes	il	il
8014	essences	essences	fait	fait
8015	.	.	peur	peur
8016	Gareau	Gareau	aux	aux
8017	Ô	Ô	larrons	larrons
8018	guian	guian	en	en
8019	,	,	leur	leur
8020	sachez	sachez	montrant	montrant
8021	que	que	la	la
8022	les	les	corde	corde
8023	naissances	naissances	.	.
8024	ont	ont	Certains	Certains
8025	de	de	dogmatistes	dogmatistes
8026	marveilleuses	marveilleuses	disent	disent
8027	propretés	propretés	avoir	avoir
8028	.	.	appris	appris
8029	C	C	par	par
8030	’	’	tradition	tradition
8031	est	est	qu	qu
8032	un	un	’	’
8033	certain	certain	il	il
8034	oignement	oignement	fut	fut
8035	dont	dont	apporté	apporté
8036	les	les	du	du
8037	Ancians	Ancians	Caire	Caire
8038	s	s	,	,
8039	’	’	où	où
8040	oignient	oignient	on	on
8041	quand	quand	le	le
8042	ils	ils	trouva	trouva
8043	estient	estient	dans	dans
8044	morts	morts	une	une
8045	,	,	vieille	vieille
8046	dont	dont	cave	cave
8047	ils	ils	,	,
8048	vivient	vivient	à	à
8049	si	si	l	l
8050	longuement	longuement	’	’
8051	.	.	entour	entour
8052	Mais	Mais	de	de
8053	morgué	morgué	ce	ce
8054	,	,	que	que
8055	il	il	je	je
8056	me	me	ne	ne
8057	viant	viant	sais	sais
8058	de	de	quelle	quelle
8059	souvenir	souvenir	momie	momie
8060	que	que	,	,
8061	vous	vous	sous	sous
8062	vouliais	vouliais	les	les
8063	tantôt	tantôt	saintes	saintes
8064	que	que	masures	masures
8065	je	je	d	d
8066	vous	vous	’	’
8067	disi	disi	une	une
8068	le	le	pyramide	pyramide
8069	nom	nom	éboulée	éboulée
8070	de	de	.	.
8071	ces	ces	À	À
8072	Livres	Livres	la	la
8073	.	.	vérité	vérité
8074	Et	Et	,	,
8075	je	je	les	les
8076	ne	ne	figures	figures
8077	veux	veux	grotesques	grotesques
8078	pas	pas	que	que
8079	moi	moi	les	les
8080	;	;	trous	trous
8081	et	et	,	,
8082	vous	vous	les	les
8083	êtes	êtes	pièces	pièces
8084	un	un	,	,
8085	sot	sot	les	les
8086	drès	drès	taches	taches
8087	là	là	et	et
8088	;	;	les	les
8089	et	et	filets	filets
8090	testigué	testigué	y	y
8091	,	,	composent	composent
8092	ous	ous	bizarrement	bizarrement
8093	êtes	êtes	,	,
8094	un	un	ont	ont
8095	inorant	inorant	beaucoup	beaucoup
8096	là	là	de	de
8097	-	-	rapport	rapport
8098	dedans	dedans	avec	avec
8099	.	.	les	les
8100	Car	Car	figures	figures
8101	ventregué	ventregué	hiéroglyphiques	hiéroglyphiques
8102	si	si	des	des
8103	vous	vous	Égyptiens	Égyptiens
8104	êtes	êtes	.	.
8105	un	un	C	C
8106	bon	bon	’	’
8107	diseux	diseux	est	est
8108	,	,	un	un
8109	morgué	morgué	plaisir	plaisir
8110	,	,	sans	sans
8111	tapons	tapons	pareil	pareil
8112	-	-	de	de
8113	nous	nous	contempler	contempler
8114	donc	donc	ce	ce
8115	la	la	fantôme	fantôme
8116	gueule	gueule	arrêté	arrêté
8117	comme	comme	dans	dans
8118	il	il	une	une
8119	faut	faut	rue	rue
8120	.	.	.	.
8121	Dame	Dame	Vous	Vous
8122	il	il	y	y
8123	ne	ne	verrez	verrez
8124	faut	faut	amasser	amasser
8125	point	point	cent	cent
8126	tant	tant	curieux	curieux
8127	de	de	,	,
8128	beurre	beurre	et	et
8129	pour	pour	tous	tous
8130	faire	faire	en	en
8131	un	un	extase	extase
8132	cartron	cartron	disputer	disputer
8133	.	.	de	de
8134	Et	Et	son	son
8135	quien	quien	origine	origine
8136	et	et	,	,
8137	vela	vela	l	l
8138	pour	pour	’	’
8139	toi	toi	un	un
8140	.	.	soutenir	soutenir
8141	(	(	que	que
8142	Il	Il	ni	ni
8143	le	le	l	l
8144	frappe	frappe	’	’
8145	.	.	imprimerie	imprimerie
8146	)	)	ni	ni
8147	Châteaufort	Châteaufort	le	le
8148	Ce	Ce	papier	papier
8149	coup	coup	n	n
8150	ne	ne	’	’
8151	m	m	étant	étant
8152	’	’	pas	pas
8153	offense	offense	encore	encore
8154	point	point	trouvés	trouvés
8155	,	,	,	,
8156	au	au	les	les
8157	contraire	contraire	doctes	doctes
8158	,	,	y	y
8159	il	il	avaient	avaient
8160	publie	publie	tracé	tracé
8161	mon	mon	l	l
8162	courage	courage	’	’
8163	invincible	invincible	histoire	histoire
8164	à	à	universelle	universelle
8165	souffrir	souffrir	,	,
8166	.	.	et	et
8167	Toutefois	Toutefois	sur	sur
8168	afin	afin	cela	cela
8169	que	que	remontant	remontant
8170	tu	tu	de	de
8171	ne	ne	Pharaon	Pharaon
8172	te	te	à	à
8173	rendes	rendes	César	César
8174	pas	pas	,	,
8175	indigne	indigne	de	de
8176	de	de	Romulus	Romulus
8177	pardon	pardon	à	à
8178	par	par	Priam	Priam
8179	une	une	,	,
8180	seconde	seconde	de	de
8181	faute	faute	Prométhée	Prométhée
8182	,	,	au	au
8183	encore	encore	premier	premier
8184	que	que	homme	homme
8185	ce	ce	,	,
8186	soit	soit	il	il
8187	ma	ma	ne	ne
8188	coutume	coutume	laissera	laissera
8189	de	de	pas	pas
8190	donner	donner	échapper	échapper
8191	plutôt	plutôt	un	un
8192	un	un	filet	filet
8193	coup	coup	qui	qui
8194	d	d	ne	ne
8195	’	’	soit	soit
8196	épée	épée	au	au
8197	qu	qu	moins	moins
8198	’	’	le	le
8199	une	une	symbole	symbole
8200	parole	parole	de	de
8201	,	,	la	la
8202	je	je	décadence	décadence
8203	veux	veux	d	d
8204	bien	bien	’	’
8205	te	te	une	une
8206	dire	dire	monarchie	monarchie
8207	qui	qui	;	;
8208	je	je	un	un
8209	suis	suis	autre	autre
8210	.	.	veut	veut
8211	J	J	que	que
8212	’	’	ce	ce
8213	ai	ai	soit	soit
8214	fait	fait	le	le
8215	en	en	tableau	tableau
8216	ma	ma	du	du
8217	vie	vie	chaos	chaos
8218	septante	septante	;	;
8219	mille	mille	un	un
8220	combats	combats	autre	autre
8221	,	,	,	,
8222	et	et	la	la
8223	n	n	métempsycose	métempsycose
8224	’	’	de	de
8225	ai	ai	Pythagore	Pythagore
8226	jamais	jamais	;	;
8227	porté	porté	un	un
8228	botte	botte	autre	autre
8229	qui	qui	divisant	divisant
8230	n	n	les	les
8231	’	’	guenilles	guenilles
8232	ait	ait	par	par
8233	tué	tué	chapitres	chapitres
8234	sans	sans	,	,
8235	confession	confession	y	y
8236	.	.	trouvera	trouvera
8237	Ce	Ce	l	l
8238	n	n	’	’
8239	’	’	Alcoran	Alcoran
8240	est	est	divisé	divisé
8241	point	point	par	par
8242	que	que	Azoares	Azoares
8243	j	j	,	,
8244	’	’	un	un
8245	aie	aie	autre	autre
8246	jamais	jamais	le	le
8247	ferraillé	ferraillé	système	système
8248	le	le	de	de
8249	fleuret	fleuret	Copernic	Copernic
8250	,	,	;	;
8251	je	je	un	un
8252	suis	suis	autre	autre
8253	adroit	adroit	enfin	enfin
8254	la	la	jurera	jurera
8255	grâce	grâce	que	que
8256	à	à	c	c
8257	Dieu	Dieu	’	’
8258	;	;	est	est
8259	et	et	le	le
8260	partant	partant	manteau	manteau
8261	la	la	du	du
8262	science	science	prophète	prophète
8263	que	que	Elie	Elie
8264	j	j	et	et
8265	’	’	que	que
8266	ai	ai	sa	sa
8267	des	des	sécheresse	sécheresse
8268	armes	armes	est	est
8269	,	,	une	une
8270	je	je	marque	marque
8271	ne	ne	qu	qu
8272	l	l	’	’
8273	’	’	il	il
8274	ai	ai	a	a
8275	jamais	jamais	passé	passé
8276	apprise	apprise	par	par
8277	que	que	le	le
8278	l	l	feu	feu
8279	’	’	.	.
8280	épée	épée	Et	Et
8281	à	à	moi	moi
8282	la	la	,	,
8283	main	main	pour	pour
8284	.	.	vous	vous
8285	Mais	Mais	blasonner	blasonner
8286	que	que	cet	cet
8287	cet	cet	écu	écu
8288	avertissement	avertissement	,	,
8289	ne	ne	je	je
8290	t	t	dis	dis
8291	’	’	qu	qu
8292	effraye	effraye	’	’
8293	point	point	il	il
8294	;	;	porte	porte
8295	je	je	de	de
8296	suis	suis	sable	sable
8297	tout	tout	engrêlé	engrêlé
8298	cœur	cœur	sur	sur
8299	et	et	la	la
8300	il	il	bordure	bordure
8301	n	n	aux	aux
8302	’	’	lambeaux	lambeaux
8303	y	y	sans	sans
8304	a	a	nombre	nombre
8305	point	point	.	.
8306	,	,	Du	Du
8307	par	par	manteau	manteau
8308	conséquent	conséquent	,	,
8309	,	,	je	je
8310	de	de	passerais	passerais
8311	place	place	aux	aux
8312	sur	sur	habits	habits
8313	mon	mon	mais	mais
8314	corps	corps	je	je
8315	où	où	pense	pense
8316	tu	tu	qu	qu
8317	puisses	puisses	’	’
8318	adresser	adresser	il	il
8319	tes	tes	suffira	suffira
8320	coups	coups	de	de
8321	sans	sans	dire	dire
8322	me	me	que	que
8323	tuer	tuer	chaque	chaque
8324	.	.	pièce	pièce
8325	Sus	Sus	de	de
8326	donc	donc	son	son
8327	,	,	accoutrement	accoutrement
8328	mais	mais	est	est
8329	gardons	gardons	une	une
8330	la	la	antique	antique
8331	vue	vue	.	.
8332	,	,	Mais	Mais
8333	ne	ne	venons	venons
8334	portons	portons	à	à
8335	point	point	la	la
8336	de	de	doublure	doublure
8337	même	même	,	,
8338	temps	temps	de	de
8339	,	,	la	la
8340	ne	ne	gaine	gaine
8341	poussons	poussons	à	à
8342	point	point	l	l
8343	de	de	’	’
8344	près	près	Épée	Épée
8345	,	,	,	,
8346	ne	ne	et	et
8347	tirons	tirons	de	de
8348	point	point	la	la
8349	de	de	chasse	chasse
8350	seconde	seconde	au	au
8351	:	:	saint	saint
8352	mais	mais	;	;
8353	vite	vite	traçons	traçons
8354	,	,	en	en
8355	vite	vite	deux	deux
8356	,	,	paroles	paroles
8357	je	je	le	le
8358	n	n	crayon	crayon
8359	’	’	de	de
8360	aime	aime	notre	notre
8361	pas	pas	ridicule	ridicule
8362	tant	tant	docteur	docteur
8363	de	de	.	.
8364	discours	discours	Figurez	Figurez
8365	.	.	-	-
8366	Mardieu	Mardieu	vous	vous
8367	,	,	un	un
8368	depuis	depuis	rejeton	rejeton
8369	le	le	de	de
8370	temps	temps	ce	ce
8371	je	je	fameux	fameux
8372	me	me	arbre	arbre
8373	serais	serais	Cocos	Cocos
8374	mis	mis	,	,
8375	en	en	qui	qui
8376	garde	garde	seul	seul
8377	,	,	fournit	fournit
8378	j	j	un	un
8379	’	’	pays	pays
8380	aurais	aurais	entier	entier
8381	gagné	gagné	des	des
8382	la	la	choses	choses
8383	mesure	mesure	nécessaires	nécessaires
8384	,	,	à	à
8385	je	je	la	la
8386	l	l	vie	vie
8387	’	’	.	.
8388	aurais	aurais	Premièrement	Premièrement
8389	rompue	rompue	en	en
8390	,	,	ses	ses
8391	j	j	cheveux	cheveux
8392	’	’	on	on
8393	aurais	aurais	trouvera	trouvera
8394	surpris	surpris	de	de
8395	le	le	l	l
8396	fort	fort	’	’
8397	,	,	huile	huile
8398	j	j	,	,
8399	’	’	de	de
8400	aurais	aurais	la	la
8401	pris	pris	graisse	graisse
8402	le	le	et	et
8403	temps	temps	des	des
8404	,	,	cordes	cordes
8405	j	j	de	de
8406	’	’	luth	luth
8407	aurais	aurais	;	;
8408	coupé	coupé	sa	sa
8409	sous	sous	tête	tête
8410	le	le	peut	peut
8411	bras	bras	fournir	fournir
8412	,	,	les	les
8413	j	j	couteliers	couteliers
8414	’	’	de	de
8415	aurais	aurais	corne	corne
8416	marqué	marqué	,	,
8417	tous	tous	et	et
8418	les	les	son	son
8419	battements	battements	front	front
8420	,	,	les	les
8421	j	j	nécromanciens	nécromanciens
8422	’	’	de	de
8423	aurais	aurais	grimoire	grimoire
8424	tiré	tiré	à	à
8425	la	la	invoquer	invoquer
8426	flanconade	flanconade	le	le
8427	,	,	diable	diable
8428	j	j	;	;
8429	’	’	son	son
8430	aurais	aurais	cerveau	cerveau
8431	porté	porté	,	,
8432	le	le	d	d
8433	coup	coup	’	’
8434	de	de	enclume	enclume
8435	dessous	dessous	,	,
8436	,	,	ses	ses
8437	je	je	yeux	yeux
8438	me	me	de	de
8439	serais	serais	cire	cire
8440	allongé	allongé	,	,
8441	de	de	de	de
8442	tierce	tierce	vernis	vernis
8443	sur	sur	et	et
8444	les	les	d	d
8445	armes	armes	’	’
8446	,	,	écarlate	écarlate
8447	j	j	;	;
8448	’	’	son	son
8449	aurais	aurais	visage	visage
8450	quarté	quarté	de	de
8451	du	du	rubis	rubis
8452	pied	pied	;	;
8453	gauche	gauche	sa	sa
8454	,	,	gorge	gorge
8455	j	j	de	de
8456	’	’	clous	clous
8457	aurais	aurais	,	,
8458	marqué	marqué	sa	sa
8459	feinte	feinte	barbe	barbe
8460	à	à	de	de
8461	la	la	décrottoirs	décrottoirs
8462	pointe	pointe	;	;
8463	et	et	ses	ses
8464	dedans	dedans	doigts	doigts
8465	et	et	,	,
8466	dehors	dehors	de	de
8467	,	,	fuseaux	fuseaux
8468	j	j	;	;
8469	’	’	sa	sa
8470	aurais	aurais	peau	peau
8471	estramaçonné	estramaçonné	,	,
8472	,	,	de	de
8473	ébranlé	ébranlé	lime	lime
8474	,	,	;	;
8475	empiété	empiété	ses	ses
8476	,	,	oreilles	oreilles
8477	engagé	engagé	,	,
8478	,	,	d	d
8479	volté	volté	’	’
8480	,	,	ailes	ailes
8481	porté	porté	à	à
8482	,	,	moulin	moulin
8483	paré	paré	;	;
8484	,	,	sa	sa
8485	riposté	riposté	bouche	bouche
8486	,	,	,	,
8487	quarté	quarté	de	de
8488	,	,	four	four
8489	passé	passé	à	à
8490	,	,	ban	ban
8491	désarmé	désarmé	;	;
8492	,	,	et	et
8493	et	et	sa	sa
8494	tué	tué	personne	personne
8495	trente	trente	d	d
8496	hommes	hommes	’	’
8497	.	.	Âne	Âne
8498	Gareau	Gareau	à	à
8499	Vramant	Vramant	porter	porter
8500	,	,	la	la
8501	vramant	vramant	mounée	mounée
8502	,	,	.	.
8503	vela	vela	Pour	Pour
8504	bian	bian	son	son
8505	la	la	nez	nez
8506	Musicle	Musicle	,	,
8507	de	de	il	il
8508	Saint	Saint	mérite	mérite
8509	-	-	bien	bien
8510	Innocent	Innocent	une	une
8511	,	,	égratignure	égratignure
8512	la	la	particulière	particulière
8513	pus	pus	.	.
8514	grande	grande	Cet	Cet
8515	piqué	piqué	authentique	authentique
8516	du	du	nez	nez
8517	monde	monde	arrive	arrive
8518	.	.	partout	partout
8519	Quel	Quel	un	un
8520	embrocheux	embrocheux	quart	quart
8521	de	de	d	d
8522	Limas	Limas	’	’
8523	.	.	heure	heure
8524	Et	Et	avant	avant
8525	quien	quien	son	son
8526	,	,	maître	maître
8527	quien	quien	,	,
8528	,	,	dix	dix
8529	vela	vela	savetiers	savetiers
8530	encore	encore	de	de
8531	pour	pour	raisonnable	raisonnable
8532	t	t	rondeur	rondeur
8533	’	’	vont	vont
8534	agacer	agacer	travailler	travailler
8535	.	.	dessous	dessous
8536	(	(	à	à
8537	Il	Il	couvert	couvert
8538	le	le	de	de
8539	frappe	frappe	la	la
8540	encore	encore	pluie	pluie
8541	.	.	.	.
8542	)	)	Hé	Hé
8543	Châteaufort	Châteaufort	bien	bien
8544	Je	Je	,	,
8545	ne	ne	Monsieur	Monsieur
8546	sais	sais	,	,
8547	,	,	ne	ne
8548	Dieu	Dieu	voilà	voilà
8549	me	me	pas	pas
8550	damne	damne	un	un
8551	,	,	joli	joli
8552	ce	ce	Ganymède	Ganymède
8553	que	que	?	?
8554	m	m	Et	Et
8555	’	’	c	c
8556	a	a	’	’
8557	fait	fait	est	est
8558	ce	ce	pourtant	pourtant
8559	maraud	maraud	Le	Le
8560	,	,	héros	héros
8561	je	je	de	de
8562	ne	ne	mon	mon
8563	me	me	histoire	histoire
8564	saurais	saurais	.	.
8565	fâcher	fâcher	Cet	Cet
8566	contre	contre	honnête	honnête
8567	lui	lui	homme	homme
8568	.	.	régente	régente
8569	(	(	une	une
8570	Il	Il	classe	classe
8571	le	le	dans	dans
8572	frappe	frappe	l	l
8573	.	.	’	’
8574	)	)	Université	Université
8575	Foi	Foi	.	.
8576	de	de	C	C
8577	Cavalier	Cavalier	’	’
8578	,	,	est	est
8579	cette	cette	bien	bien
8580	gentillesse	gentillesse	le	le
8581	me	me	plus	plus
8582	charme	charme	faquin	faquin
8583	.	.	,	,
8584	(	(	le	le
8585	Il	Il	plus	plus
8586	le	le	chiche	chiche
8587	frappe	frappe	,	,
8588	encore	encore	le	le
8589	.	.	plus	plus
8590	)	)	avare	avare
8591	Voilà	Voilà	,	,
8592	le	le	le	le
8593	faquin	faquin	plus	plus
8594	du	du	sordide	sordide
8595	plus	plus	,	,
8596	grand	grand	le	le
8597	cœur	cœur	plus	plus
8598	que	que	mesquin…	mesquin…
8599	je	je	Mais	Mais
8600	vis	vis	riez	riez
8601	jamais	jamais	donc	donc
8602	.	.	!	!
8603	(	(	Granger	Granger
8604	Il	Il	Ha	Ha
8605	est	est	,	,
8606	frappé	frappé	ha	ha
8607	derechef	derechef	,	,
8608	.	.	ha	ha
8609	)	)	,	,
8610	Il	Il	ha	ha
8611	faut	faut	,	,
8612	nécessairement	nécessairement	ha	ha
8613	,	,	.	.
8614	ou	ou	Genevote	Genevote
8615	que	que	Ce	Ce
8616	ce	ce	vieux	vieux
8617	bélître	bélître	rat	rat
8618	soit	soit	de	de
8619	mon	mon	collège	collège
8620	fils	fils	a	a
8621	,	,	un	un
8622	ou	ou	fils	fils
8623	qu	qu	qui	qui
8624	’	’	est	est
8625	il	il	le	le
8626	soit	soit	receleur	receleur
8627	Démoniaque	Démoniaque	des	des
8628	.	.	perfections	perfections
8629	D	D	,	,
8630	’	’	que	que
8631	égorger	égorger	la	la
8632	mon	mon	nature	nature
8633	fils	fils	a	a
8634	à	à	volées	volées
8635	mon	mon	au	au
8636	escient	escient	père	père
8637	,	,	.	.
8638	je	je	Ce	Ce
8639	n	n	chipenard	chipenard
8640	’	’	.	.
8641	ai	ai	..	..
8642	garde	garde	Ce	Ce
8643	;	;	radoteur…	radoteur…
8644	de	de	Granger	Granger
8645	tuer	tuer	,	,
8646	un	un	à	à
8647	possédé	possédé	part	part
8648	j	j	.	.
8649	’	’	Ah	Ah
8650	aurais	aurais	!	!
8651	tort	tort	Malheureux	Malheureux
8652	,	,	,	,
8653	puisqu	puisqu	je	je
8654	’	’	suis	suis
8655	il	il	trahi	trahi
8656	n	n	!	!
8657	’	’	C	C
8658	est	est	’	’
8659	pas	pas	est	est
8660	coupable	coupable	sans	sans
8661	des	des	doute	doute
8662	fautes	fautes	ma	ma
8663	que	que	propre	propre
8664	le	le	histoire	histoire
8665	Diable	Diable	qu	qu
8666	lui	lui	’	’
8667	fait	fait	elle	elle
8668	faire	faire	me	me
8669	.	.	conte	conte
8670	Toutefois	Toutefois	(	(
8671	,	,	Haut	Haut
8672	ô	ô	.	.
8673	pauvre	pauvre	)	)
8674	Paysan	Paysan	Mademoiselle	Mademoiselle
8675	,	,	,	,
8676	sache	sache	passez	passez
8677	que	que	ces	ces
8678	je	je	épithètes	épithètes
8679	porte	porte	;	;
8680	à	à	il	il
8681	mon	mon	ne	ne
8682	côté	côté	faut	faut
8683	la	la	pas	pas
8684	Mère	Mère	croire	croire
8685	nourrice	nourrice	tous	tous
8686	des	des	les	les
8687	Fossoyeurs	Fossoyeurs	mauvais	mauvais
8688	;	;	rapports	rapports
8689	que	que	;	;
8690	de	de	outre	outre
8691	la	la	que	que
8692	tête	tête	la	la
8693	du	du	vieillesse	vieillesse
8694	dernier	dernier	doit	doit
8695	Sophi	Sophi	être	être
8696	je	je	respectée	respectée
8697	fis	fis	.	.
8698	un	un	Genevote	Genevote
8699	pommeau	pommeau	Quoi	Quoi
8700	à	à	le	le
8701	mon	mon	connaissez	connaissez
8702	épée	épée	-	-
8703	;	;	vous	vous
8704	que	que	?	?
8705	du	du	Granger	Granger
8706	vent	vent	En	En
8707	de	de	aucune	aucune
8708	mon	mon	façon	façon
8709	chapeau	chapeau	.	.
8710	je	je	Genevote	Genevote
8711	submerge	submerge	Oh	Oh
8712	une	une	bien	bien
8713	Armée	Armée	écoutez	écoutez
8714	navale	navale	donc	donc
8715	,	,	.	.
8716	et	et	Ce	Ce
8717	que	que	vieux	vieux
8718	qui	qui	bouc	bouc
8719	veut	veut	veut	veut
8720	savoir	savoir	envoyer	envoyer
8721	le	le	son	son
8722	nombre	nombre	fils	fils
8723	des	des	en	en
8724	hommes	hommes	je	je
8725	que	que	ne	ne
8726	j	j	sais	sais
8727	’	’	quelle	quelle
8728	ai	ai	ville	ville
8729	tués	tués	,	,
8730	n	n	pour	pour
8731	’	’	s	s
8732	a	a	’	’
8733	qu	qu	ôter	ôter
8734	’	’	un	un
8735	à	à	rival	rival
8736	poser	poser	,	,
8737	un	un	et	et
8738	neuf	neuf	afin	afin
8739	,	,	de	de
8740	et	et	venir	venir
8741	tous	tous	à	à
8742	les	les	bout	bout
8743	grains	grains	de	de
8744	de	de	son	son
8745	sable	sable	entreprise	entreprise
8746	de	de	,	,
8747	la	la	il	il
8748	mer	mer	veut	veut
8749	ensuite	ensuite	faire	faire
8750	qui	qui	accroire	accroire
8751	serviront	serviront	qu	qu
8752	de	de	’	’
8753	Zéros	Zéros	il	il
8754	.	.	est	est
8755	(	(	fou	fou
8756	Il	Il	.	.
8757	est	est	Il	Il
8758	encore	encore	le	le
8759	battu	battu	fait	fait
8760	.	.	lier	lier
8761	)	)	et	et
8762	Quoique	Quoique	lui	lui
8763	tu	tu	fait	fait
8764	fasses	fasses	promettre	promettre
8765	,	,	ainsi	ainsi
8766	ayant	ayant	tout	tout
8767	protesté	protesté	ce	ce
8768	que	que	qu	qu
8769	je	je	’	’
8770	gagnerais	gagnerais	il	il
8771	cela	cela	veut	veut
8772	sur	sur	,	,
8773	moi	moi	mais	mais
8774	-	-	le	le
8775	même	même	fils	fils
8776	,	,	n	n
8777	de	de	’	’
8778	me	me	est	est
8779	laisser	laisser	pas	pas
8780	battre	battre	longtemps	longtemps
8781	une	une	créancier	créancier
8782	fois	fois	de	de
8783	en	en	cette	cette
8784	ma	ma	fourbe	fourbe
8785	vie	vie	.	.
8786	,	,	Comment	Comment
8787	il	il	!	!
8788	ne	ne	vous	vous
8789	sera	sera	ne	ne
8790	pas	pas	riez	riez
8791	dit	dit	point	point
8792	qu	qu	de	de
8793	’	’	ce	ce
8794	un	un	vieux	vieux
8795	maraud	maraud	bossu	bossu
8796	comme	comme	,	,
8797	toi	toi	de	de
8798	me	me	ce	ce
8799	fasse	fasse	maussadas	maussadas
8800	changer	changer	à	à
8801	de	de	triple	triple
8802	résolution	résolution	étage	étage
8803	.	.	?	?
8804	(	(	Granger	Granger
8805	Gareau	Gareau	Baste	Baste
8806	se	se	,	,
8807	retire	retire	baste	baste
8808	en	en	,	,
8809	un	un	faites	faites
8810	coin	coin	grâce	grâce
8811	du	du	à	à
8812	Théâtre	Théâtre	ce	ce
8813	,	,	pauvre	pauvre
8814	et	et	vieillard	vieillard
8815	le	le	.	.
8816	Capitan	Capitan	Genevote	Genevote
8817	demeure	demeure	Or	Or
8818	seul	seul	,	,
8819	.	.	écoutez	écoutez
8820	)	)	le	le
8821	Quelque	Quelque	plus	plus
8822	faquin	faquin	plaisant	plaisant
8823	de	de	.	.
8824	cœur	cœur	Ce	Ce
8825	bas	bas	goutteux	goutteux
8826	,	,	,	,
8827	et	et	ce	ce
8828	ravalé	ravalé	loup	loup
8829	,	,	-	-
8830	aurait	aurait	garou	garou
8831	voulu	voulu	,	,
8832	mesurer	mesurer	ce	ce
8833	son	son	moine	moine
8834	épée	épée	-	-
8835	avec	avec	bourru	bourru
8836	ce	ce	.	.
8837	vilain	vilain	..	..
8838	;	;	Granger	Granger
8839	mais	mais	Passez	Passez
8840	moi	moi	outre	outre
8841	qui	qui	,	,
8842	suis	suis	cela	cela
8843	gentilhomme	gentilhomme	ne	ne
8844	,	,	fait	fait
8845	et	et	rien	rien
8846	gentilhomme	gentilhomme	à	à
8847	d	d	l	l
8848	’	’	’	’
8849	extraction	extraction	histoire	histoire
8850	,	,	.	.
8851	je	je	Genevote	Genevote
