	tokens1Source	tokens1AlignRaw	tokens2Source	tokens2AlignRaw
12017	de	de	eusses	eusses
12018	se	se	pas	pas
12019	laisser	laisser	fâché	fâché
12020	prendre	prendre	.	.
12021	,	,	Je	Je
12022	je	je	t	t
12023	leur	leur	’	’
12024	promets	promets	ordonne	ordonne
12025	,	,	pourtant	pourtant
12026	foi	foi	,	,
12027	de	de	pour	pour
12028	Docteur	Docteur	pénitence	pénitence
12029	,	,	,	,
12030	de	de	de	de
12031	ne	ne	nous	nous
12032	leur	leur	exhuber	exhuber
12033	en	en	en	en
12034	plus	plus	l	l
12035	obtondre	obtondre	’	’
12036	la	la	honneur	honneur
12037	faculté	faculté	de	de
12038	auditive	auditive	nos	nos
12039	.	.	noces	noces
12040	Corbineli	Corbineli	et	et
12041	Ils	Ils	de	de
12042	se	se	celles	celles
12043	moqueront	moqueront	de	de
12044	,	,	notre	notre
12045	par	par	fille	fille
12046	ma	ma	,	,
12047	foi	foi	le	le
12048	,	,	spectacle	spectacle
12049	de	de	de	de
12050	vous	vous	quelque	quelque
12051	.	.	intrigue	intrigue
12052	Granger	Granger	,	,
12053	Va	Va	de	de
12054	-	-	quelque	quelque
12055	t	t	comédie	comédie
12056	-	-	.	.
12057	en	en	Corbineli	Corbineli
12058	donc	donc	J	J
12059	leur	leur	’	’
12060	dire	dire	en	en
12061	de	de	sais	sais
12062	ma	ma	une	une
12063	part	part	italienne	italienne
12064	;	;	dont	dont
12065	que	que	le	le
12066	je	je	démêlement	démêlement
12067	suis	suis	est	est
12068	prêt	prêt	fort	fort
12069	de	de	agréable	agréable
12070	leur	leur	.	.
12071	répondre	répondre	Je	Je
12072	par	par	verrai	verrai
12073	-	-	sur	sur
12074	devant	devant	l	l
12075	notaire	notaire	’	’
12076	;	;	heure	heure
12077	que	que	Monsieur	Monsieur
12078	le	le	de	de
12079	premier	premier	La	La
12080	des	des	Tremblaye	Tremblaye
12081	leurs	leurs	,	,
12082	qui	qui	votre	votre
12083	me	me	fils	fils
12084	tombera	tombera	et	et
12085	entre	entre	les	les
12086	les	les	autres	autres
12087	mains	mains	afin	afin
12088	,	,	de	de
12089	je	je	distribuer	distribuer
12090	le	le	les	les
12091	leur	leur	rôles	rôles
12092	renverrai	renverrai	sur	sur
12093	pour	pour	le	le
12094	rien…	rien…	champ	champ
12095	(	(	.	.
12096	Ha	Ha	Pour	Pour
12097	!	!	toi	toi
12098	que	que	,	,
12099	Diable	Diable	Paquier	Paquier
12100	,	,	,	,
12101	que	que	je	je
12102	Diable	Diable	te	te
12103	,	,	donnerais	donnerais
12104	aller	aller	bien	bien
12105	faire	faire	des	des
12106	en	en	préceptes	préceptes
12107	cette	cette	mais	mais
12108	Galère	Galère	tu	tu
12109	?	?	n	n
12110	)	)	’	’
12111	Ou	Ou	aurais	aurais
12112	dis	dis	pas	pas
12113	leur	leur	le	le
12114	qu	qu	temps	temps
12115	’	’	d	d
12116	autrement	autrement	’	’
12117	je	je	apprendre	apprendre
12118	vais	vais	tant	tant
12119	m	m	de	de
12120	’	’	choses	choses
12121	en	en	par	par
12122	plaindre	plaindre	cœur	cœur
12123	à	à	:	:
12124	la	la	je	je
12125	Justice	Justice	prendrai	prendrai
12126	.	.	soin	soin
12127	Sitôt	Sitôt	,	,
12128	qu	qu	me	me
12129	’	’	tenant	tenant
12130	ils	ils	derrière	derrière
12131	l	l	toi	toi
12132	’	’	,	,
12133	auront	auront	de	de
12134	remis	remis	te	te
12135	en	en	souffler	souffler
12136	liberté	liberté	ce	ce
12137	,	,	que	que
12138	ne	ne	tu	tu
12139	vous	vous	auras	auras
12140	amusez	amusez	à	à
12141	ni	ni	dire	dire
12142	l	l	.	.
12143	’	’	Vous	Vous
12144	un	un	,	,
12145	ni	ni	Monsieur	Monsieur
12146	l	l	,	,
12147	’	’	vous	vous
12148	autre	autre	paraîtrez	paraîtrez
12149	,	,	,	,
12150	car	car	durant	durant
12151	j	j	toute	toute
12152	’	’	la	la
12153	ai	ai	pièce	pièce
12154	affaire	affaire	,	,
12155	de	de	et	et
12156	vous	vous	quoique	quoique
12157	.	.	d	d
12158	Corbineli	Corbineli	’	’
12159	Tout	Tout	abord	abord
12160	cela	cela	votre	votre
12161	s	s	personnage	personnage
12162	’	’	semble	semble
12163	appelle	appelle	sérieux	sérieux
12164	dormir	dormir	,	,
12165	les	les	il	il
12166	yeux	yeux	n	n
12167	ouverts	ouverts	’	’
12168	.	.	y	y
12169	Granger	Granger	en	en
12170	Mon	Mon	a	a
12171	Dieu	Dieu	pas	pas
12172	,	,	un	un
12173	faut	faut	si	si
12174	-	-	bouffon	bouffon
12175	il	il	.	.
12176	être	être	Granger	Granger
12177	ruiné	ruiné	Qu	Qu
12178	à	à	’	’
12179	l	l	est	est
12180	’	’	-	-
12181	âge	âge	ceci	ceci
12182	où	où	?	?
12183	je	je	Vous	Vous
12184	suis	suis	m	m
12185	?	?	’	’
12186	Va	Va	engagez	engagez
12187	-	-	à	à
12188	t	t	soutenir	soutenir
12189	-	-	des	des
12190	en	en	rôles	rôles
12191	avec	avec	dans	dans
12192	Paquier	Paquier	vos	vos
12193	,	,	batelages	batelages
12194	prends	prends	,	,
12195	le	le	et	et
12196	reste	reste	vous	vous
12197	du	du	ne	ne
12198	Teston	Teston	m	m
12199	que	que	’	’
12200	je	je	en	en
12201	lui	lui	racontez	racontez
12202	donnai	donnai	pas	pas
12203	pour	pour	seulement	seulement
12204	la	la	le	le
12205	dépense	dépense	sujet	sujet
12206	il	il	?	?
12207	n	n	Corbineli	Corbineli
12208	’	’	Je	Je
12209	y	y	vous	vous
12210	a	a	en	en
12211	que	que	cache	cache
12212	huit	huit	la	la
12213	jours	jours	conduite	conduite
12214	.	.	,	,
12215	(	(	parce	parce
12216	Aller	Aller	que	que
12217	sans	sans	,	,
12218	dessein	dessein	si	si
12219	dans	dans	je	je
12220	une	une	vous	vous
12221	Galère	Galère	l	l
12222	!	!	’	’
12223	)	)	expliquais	expliquais
12224	Prends	Prends	à	à
12225	tout	tout	cette	cette
12226	le	le	heure	heure
12227	reliquat	reliquat	,	,
12228	de	de	vous	vous
12229	cette	cette	auriez	auriez
12230	pièce	pièce	bien	bien
12231	.	.	le	le
12232	(	(	plaisir	plaisir
12233	Ha	Ha	maintenant	maintenant
12234	!	!	de	de
12235	malheureuse	malheureuse	voir	voir
12236	géniture	géniture	un	un
12237	,	,	beau	beau
12238	tu	tu	démêlement	démêlement
12239	me	me	,	,
12240	coûtes	coûtes	mais	mais
12241	plus	plus	non	non
12242	d	d	pas	pas
12243	’	’	celui	celui
12244	or	or	d	d
12245	que	que	’	’
12246	tu	tu	être	être
12247	n	n	surpris	surpris
12248	’	’	.	.
12249	es	es	En	En
12250	pesant	pesant	vérité	vérité
12251	)	)	,	,
12252	.	.	je	je
12253	Paye	Paye	vous	vous
12254	la	la	jure	jure
12255	rançon	rançon	,	,
12256	et	et	que	que
12257	ce	ce	,	,
12258	qui	qui	lorsque	lorsque
12259	restera	restera	vous	vous
12260	,	,	verrez	verrez
12261	emploie	emploie	tantôt	tantôt
12262	-	-	la	la
12263	le	le	péripétie	péripétie
12264	en	en	d	d
12265	œuvres	œuvres	’	’
12266	pies	pies	une	une
12267	.	.	intrigue	intrigue
12268	(	(	si	si
12269	Dans	Dans	bien	bien
12270	la	la	démêlée	démêlée
12271	Galère	Galère	,	,
12272	d	d	vous	vous
12273	’	’	confesserez	confesserez
12274	un	un	vous	vous
12275	Turc	Turc	-	-
12276	!	!	même	même
12277	)	)	que	que
12278	.	.	nous	nous
12279	Bien	Bien	aurions	aurions
12280	,	,	été	été
12281	va	va	des	des
12282	-	-	idiots	idiots
12283	t	t	si	si
12284	-	-	nous	nous
12285	en	en	vous	vous
12286	.	.	l	l
12287	(	(	’	’
12288	Mais	Mais	avions	avions
12289	misérable	misérable	découvert	découvert
12290	,	,	.	.
12291	dis	dis	Je	Je
12292	-	-	veux	veux
12293	moi	moi	toutefois	toutefois
12294	,	,	vous	vous
12295	que	que	en	en
12296	Diable	Diable	ébaucher	ébaucher
12297	allais	allais	un	un
12298	-	-	raccourci	raccourci
12299	tu	tu	.	.
12300	faire	faire	Doncques	Doncques
12301	dans	dans	ce	ce
12302	cette	cette	que	que
12303	Galère	Galère	je	je
12304	?	?	désire	désire
12305	)	)	vous	vous
12306	.	.	représenter	représenter
12307	Va	Va	est	est
12308	prendre	prendre	une	une
12309	dans	dans	véritable	véritable
12310	mes	mes	histoire	histoire
12311	armoires	armoires	,	,
12312	ce	ce	et	et
12313	pourpoint	pourpoint	vous	vous
12314	découpé	découpé	la	la
12315	que	que	connaîtrez	connaîtrez
12316	quitta	quitta	quand	quand
12317	feu	feu	la	la
12318	mon	mon	scène	scène
12319	Père	Père	se	se
12320	l	l	fermera	fermera
12321	’	’	.	.
12322	année	année	Nous	Nous
12323	du	du	la	la
12324	grand	grand	posons	posons
12325	Hiver	Hiver	à	à
12326	.	.	Constantinople	Constantinople
12327	Corbineli	Corbineli	quoiqu	quoiqu
12328	À	À	’	’
12329	quoi	quoi	elle	elle
12330	bon	bon	se	se
12331	ces	ces	passe	passe
12332	fariboles	fariboles	autre	autre
12333	!	!	part	part
12334	Vous	Vous	.	.
12335	n	n	Vous	Vous
12336	’	’	verrez	verrez
12337	y	y	un	un
12338	êtes	êtes	homme	homme
12339	pas	pas	du	du
12340	.	.	tiers	tiers
12341	Il	Il	état	état
12342	faut	faut	et	et
12343	tout	tout	riche	riche
12344	au	au	de	de
12345	moins	moins	deux	deux
12346	cent	cent	enfants	enfants
12347	pistoles	pistoles	et	et
12348	pour	pour	de	de
12349	sa	sa	force	force
12350	rançon	rançon	quarts	quarts
12351	.	.	d	d
12352	Granger	Granger	’	’
12353	Cent	Cent	écus	écus
12354	pistoles	pistoles	:	:
12355	!	!	le	le
12356	Ha	Ha	fils	fils
12357	!	!	restait	restait
12358	mon	mon	à	à
12359	fils	fils	pourvoir	pourvoir
12360	,	,	,	,
12361	ne	ne	il	il
12362	tient	tient	s	s
12363	-	-	’	’
12364	il	il	affectionne	affectionne
12365	qu	qu	d	d
12366	’	’	’	’
12367	à	à	une	une
12368	ma	ma	demoiselle	demoiselle
12369	vie	vie	de	de
12370	pour	pour	qualité	qualité
12371	conserver	conserver	;	;
12372	la	la	fort	fort
12373	tienne	tienne	proche	proche
12374	?	?	parente	parente
12375	Mais	Mais	de	de
12376	cent	cent	son	son
12377	pistoles	pistoles	beau	beau
12378	!	!	-	-
12379	Corbineli	Corbineli	frère	frère
12380	,	,	;	;
12381	va	va	il	il
12382	-	-	aime	aime
12383	t	t	,	,
12384	-	-	il	il
12385	en	en	est	est
12386	lui	lui	aimé	aimé
12387	dire	dire	,	,
12388	qu	qu	mais	mais
12389	’	’	son	son
12390	il	il	père	père
12391	se	se	s	s
12392	laisse	laisse	’	’
12393	pendre	pendre	oppose	oppose
12394	sans	sans	à	à
12395	dire	dire	l	l
12396	mot	mot	’	’
12397	;	;	achèvement	achèvement
12398	cependant	cependant	mutuel	mutuel
12399	qu	qu	de	de
12400	’	’	leurs	leurs
12401	il	il	desseins	desseins
12402	ne	ne	.	.
12403	s	s	Il	Il
12404	’	’	entre	entre
12405	en	en	en	en
12406	afflige	afflige	désespoir	désespoir
12407	point	point	,	,
12408	,	,	sa	sa
12409	car	car	maîtresse	maîtresse
12410	je	je	de	de
12411	les	les	même	même
12412	en	en	;	;
12413	ferai	ferai	enfin	enfin
12414	bien	bien	les	les
12415	repentir	repentir	voilà	voilà
12416	.	.	prêts	prêts
12417	Corbineli	Corbineli	,	,
12418	Mademoiselle	Mademoiselle	en	en
12419	Genevote	Genevote	se	se
12420	n	n	tuant	tuant
12421	’	’	,	,
12422	était	était	de	de
12423	pas	pas	clore	clore
12424	trop	trop	cette	cette
12425	sotte	sotte	pièce	pièce
12426	,	,	;	;
12427	qui	qui	mais	mais
12428	refusait	refusait	ce	ce
12429	tantôt	tantôt	père	père
12430	de	de	dont	dont
12431	vous	vous	le	le
12432	épouser	épouser	naturel	naturel
12433	sur	sur	est	est
12434	ce	ce	bon	bon
12435	qu	qu	n	n
12436	’	’	’	’
12437	on	on	a	a
12438	l	l	pas	pas
12439	’	’	la	la
12440	assurait	assurait	cruauté	cruauté
12441	que	que	de	de
12442	vous	vous	souffrir	souffrir
12443	étiez	étiez	à	à
12444	d	d	ses	ses
12445	’	’	yeux	yeux
12446	humeur	humeur	une	une
12447	,	,	si	si
12448	quand	quand	tragique	tragique
12449	elle	elle	aventure	aventure
12450	serait	serait	,	,
12451	Esclave	Esclave	il	il
12452	en	en	prête	prête
12453	Turquie	Turquie	son	son
12454	,	,	consentement	consentement
12455	de	de	aux	aux
12456	l	l	volontés	volontés
12457	’	’	du	du
12458	y	y	ciel	ciel
12459	laisser	laisser	,	,
12460	.	.	et	et
12461	Granger	Granger	fait	fait
12462	Je	Je	les	les
12463	les	les	cérémonies	cérémonies
12464	ferai	ferai	du	du
12465	mentir	mentir	mariage	mariage
12466	.	.	dont	dont
12467	S	S	l	l
12468	’	’	’	’
12469	en	en	union	union
12470	aller	aller	secrète	secrète
12471	dans	dans	de	de
12472	la	la	ces	ces
12473	Galère	Galère	deux	deux
12474	d	d	cœurs	cœurs
12475	’	’	avait	avait
12476	un	un	déjà	déjà
12477	Turc	Turc	commencé	commencé
12478	!	!	le	le
12479	Hé	Hé	sacrement	sacrement
12480	quoi	quoi	.	.
12481	faire	faire	Granger	Granger
12482	,	,	Tu	Tu
12483	de	de	viens	viens
12484	par	par	de	de
12485	tous	tous	rasseoir	rasseoir
12486	les	les	mon	mon
12487	Diables	Diables	âme	âme
12488	,	,	dans	dans
12489	dans	dans	la	la
12490	cette	cette	chaire	chaire
12491	Galère	Galère	pacifique	pacifique
12492	?	?	d	d
12493	Ô	Ô	’	’
12494	!	!	où	où
12495	Galère	Galère	l	l
12496	,	,	’	’
12497	galère	galère	avaient	avaient
12498	,	,	culbuté	culbuté
12499	tu	tu	mille	mille
12500	mets	mets	appréhensions	appréhensions
12501	bien	bien	cornues	cornues
12502	ma	ma	.	.
12503	bourse	bourse	Va	Va
12504	aux	aux	paisiblement	paisiblement
12505	galères	galères	conférer	conférer
12506	.	.	avec	avec
12507	Scène	Scène	tes	tes
12508	5	5	acteurs	acteurs
12509	Paquier	Paquier	:	:
12510	,	,	je	je
12511	Corbineli	Corbineli	te	te
12512	.	.	déclare	déclare
12513	Paquier	Paquier	plénipotentiaire	plénipotentiaire
12514	Voilà	Voilà	de	de
12515	ce	ce	ce	ce
12516	que	que	traité	traité
12517	c	c	comique	comique
12518	’	’	.	.
12519	est	est	(	(
12520	que	que	Corbineli	Corbineli
12521	d	d	sort	sort
12522	’	’	.	.
12523	aller	aller	)	)
12524	aux	aux	Scène	Scène
12525	galères	galères	7	7
12526	.	.	Granger	Granger
12527	Qui	Qui	,	,
12528	Diable	Diable	Paquier	Paquier
12529	le	le	,	,
12530	pressait	pressait	Gareau	Gareau
12531	?	?	.	.
12532	Peut	Peut	Granger	Granger
12533	-	-	Qu	Qu
12534	être	être	’	’
12535	que	que	est	est
12536	s	s	-	-
12537	’	’	ce	ce
12538	il	il	?	?
12539	eût	eût	notre	notre
12540	eu	eu	cultivateur	cultivateur
12541	la	la	!	!
12542	patience	patience	Salut	Salut
12543	d	d	et	et
12544	’	’	délection	délection
12545	attendre	attendre	à	à
12546	encore	encore	l	l
12547	huit	huit	’	’
12548	jours	jours	homme	homme
12549	,	,	à	à
12550	le	le	l	l
12551	Roi	Roi	’	’
12552	l	l	héritage	héritage
12553	’	’	.	.
12554	y	y	Gareau	Gareau
12555	eut	eut	Par	Par
12556	envoyé	envoyé	guène	guène
12557	,	,	,	,
12558	en	en	je	je
12559	si	si	sis	sis
12560	bonne	bonne	venu	venu
12561	compagnie	compagnie	nobstant	nobstant
12562	,	,	pour	pour
12563	que	que	vous	vous
12564	les	les	défricher	défricher
12565	Turcs	Turcs	ma	ma
12566	ne	ne	sussion	sussion
12567	l	l	encore	encore
12568	’	’	une	une
12569	eussent	eussent	petite	petite
12570	pas	pas	excousse	excousse
12571	pris	pris	.	.
12572	.	.	Excusez	Excusez
12573	Corbineli	Corbineli	l	l
12574	Notre	Notre	’	’
12575	«	«	importunance	importunance
12576	Domine	Domine	,	,
12577	»	»	dà	dà
12578	ne	ne	;	;
12579	songe	songe	car	car
12580	pas	pas	c	c
12581	que	que	’	’
12582	ces	ces	est	est
12583	Turcs	Turcs	la	la
12584	me	me	ménagère	ménagère
12585	dévoreront	dévoreront	de	de
12586	.	.	mon	mon
12587	Paquier	Paquier	onque	onque
12588	Vous	Vous	qui	qui
12589	êtes	êtes	ne	ne
12590	à	à	feset	feset
12591	l	l	que	que
12592	’	’	crier	crier
12593	abri	abri	environ	environ
12594	de	de	moi	moi
12595	ce	ce	,	,
12596	côté	côté	que	que
12597	-	-	je	je
12598	là	là	venis	venis
12599	,	,	.	.
12600	car	car	Que	Que
12601	les	les	voulez	voulez
12602	Mahométans	Mahométans	vous	vous
12603	ne	ne	que	que
12604	mangent	mangent	je	je
12605	point	point	vous	vous
12606	de	de	dise	dise
12607	porc	porc	?	?
12608	.	.	Om	Om
12609	Scène	Scène	feset	feset
12610	6	6	la	la
12611	Granger	Granger	guiébbesse	guiébbesse
12612	,	,	.	.
12613	Corbineli	Corbineli	Ha	Ha
12614	,	,	!	!
12615	Paquier	Paquier	vrament	vrament
12616	.	.	,	,
12617	Granger	Granger	ce	ce
12618	Tiens	Tiens	fesait	fesait
12619	,	,	elle	elle
12620	va	va	à	à
12621	-	-	part	part
12622	t	t	soi	soi
12623	-	-	.	.
12624	en	en	M	M
12625	,	,	.	.
12626	emporte	emporte	Granger	Granger
12627	tout	tout	,	,
12628	mon	mon	puisqu	puisqu
12629	bien	bien	’	’
12630	.	.	il	il
12631	Scène	Scène	sait	sait
12632	7	7	tout	tout
12633	Corbineli	Corbineli	c	c
12634	,	,	’	’
12635	Charlot	Charlot	est	est
12636	.	.	à	à
12637	Corbineli	Corbineli	li	li
12638	,	,	à	à
12639	frappant	frappant	savoir	savoir
12640	à	à	ça	ça
12641	la	la	.	.
12642	porte	porte	Va	Va
12643	de	de	-	-
12644	La	La	t	t
12645	Tremblaye	Tremblaye	-	-
12646	.	.	en	en
12647	Montjoie	Montjoie	,	,
12648	Saint	Saint	va	va
12649	-	-	,	,
12650	Denis	Denis	Jean	Jean
12651	!	!	,	,
12652	Ville	Ville	il	il
12653	gagnée	gagnée	te	te
12654	!	!	dorra	dorra
12655	«	«	un	un
12656	Accede	Accede	cousille	cousille
12657	»	»	la	la
12658	,	,	dessus	dessus
12659	Granger	Granger	.	.
12660	le	le	Danse	Danse
12661	jeune	jeune	j	j
12662	,	,	’	’
12663	«	«	y	y
12664	accede	accede	sis	sis
12665	»	»	venu	venu
12666	.	.	.	.
12667	Ô	Ô	Granger	Granger
12668	le	le	Ha	Ha
12669	plus	plus	!	!
12670	heureux	heureux	mon	mon
12671	des	des	ami	ami
12672	hommes	hommes	,	,
12673	!	!	par	par
12674	ô	ô	Apollon	Apollon
12675	le	le	claire	claire
12676	plus	plus	-	-
12677	chéri	chéri	face	face
12678	des	des	,	,
12679	Dieux	Dieux	qui	qui
12680	!	!	communique	communique
12681	Tenez	Tenez	sa	sa
12682	,	,	lumière	lumière
12683	prenez	prenez	aux	aux
12684	,	,	choses	choses
12685	parlez	parlez	les	les
12686	à	à	plus	plus
12687	cette	cette	obscures	obscures
12688	bourse	bourse	,	,
12689	,	,	ne	ne
12690	et	et	nous	nous
12691	lui	lui	veuille	veuille
12692	demandez	demandez	rejeter	rejeter
12693	ce	ce	dans	dans
12694	que	que	le	le
12695	je	je	creux	creux
12696	vaux	vaux	manoir	manoir
12697	.	.	de	de
12698	Charlot	Charlot	cette	cette
12699	Allons	Allons	caverne	caverne
12700	vite	vite	généalogique	généalogique
12701	,	,	.	.
12702	allons	allons	Gareau	Gareau
12703	inhumer	inhumer	Parguène	Parguène
12704	cet	cet	,	,
12705	argent	argent	Monsieur	Monsieur
12706	,	,	,	,
12707	mort	mort	sacoutez	sacoutez
12708	pour	pour	donc	donc
12709	mon	mon	eun	eun
12710	Père	Père	tantet	tantet
12711	,	,	,	,
12712	au	au	et	et
12713	coffre	coffre	vous	vous
12714	de	de	orez	orez
12715	Mademoiselle	Mademoiselle	si	si
12716	Genevote	Genevote	je	je
12717	:	:	ne	ne
12718	ce	ce	vous	vous
12719	sera	sera	laboute	laboute
12720	de	de	pas	pas
12721	bon	bon	aussi	aussi
12722	cœur	cœur	claire	claire
12723	et	et	qu	qu
12724	sans	sans	’	’
12725	pleurer	pleurer	un	un
12726	,	,	crèbe	crèbe
12727	que	que	.	.
12728	je	je	Tanquia	Tanquia
12729	rendrai	rendrai	qu	qu
12730	les	les	’	’
12731	derniers	derniers	o	o
12732	devoirs	devoirs	donc	donc
12733	à	à	,	,
12734	ce	ce	comme	comme
12735	pauvre	pauvre	dit	dit
12736	trépassé	trépassé	l	l
12737	.	.	’	’
12738	Et	Et	autre	autre
12739	cependant	cependant	,	,
12740	admirons	admirons	vela	vela
12741	la	la	une	une
12742	médisance	médisance	petite	petite
12743	du	du	douceur	douceur
12744	peuple	peuple	que	que
12745	qui	qui	notre	notre
12746	jurait	jurait	mère	mère
12747	que	que	grand	grand
12748	mon	mon	vous	vous
12749	Père	Père	envoie	envoie
12750	bien	bien	.	.
12751	loin	loin	(	(
12752	de	de	Il	Il
12753	consentir	consentir	lui	lui
12754	au	au	présente	présente
12755	mariage	mariage	une	une
12756	de	de	fressure	fressure
12757	Mademoiselle	Mademoiselle	de	de
12758	Genevote	Genevote	veau	veau
12759	et	et	pendue	pendue
12760	de	de	au	au
12761	moi	moi	bout	bout
12762	,	,	d	d
12763	prétendait	prétendait	’	’
12764	lui	lui	un	un
12765	-	-	bâton	bâton
12766	même	même	.	.
12767	à	à	)	)
12768	l	l	Granger	Granger
12769	’	’	Va	Va
12770	épouser	épouser	,	,
12771	,	,	cher	cher
12772	et	et	ami	ami
12773	voici	voici	,	,
12774	que	que	je	je
12775	pour	pour	ne	ne
12776	découvrir	découvrir	suis	suis
12777	l	l	point	point
12778	’	’	«	«
12779	imposture	imposture	juris	juris
12780	des	des	consulte	consulte
12781	calomniateurs	calomniateurs	»	»
12782	,	,	mercenaire	mercenaire
12783	il	il	.	.
12784	envoie	envoie	Gareau	Gareau
12785	de	de	Là	Là
12786	l	l	,	,
12787	’	’	là	là
12788	argent	argent	,	,
12789	pour	pour	prenez	prenez
12790	faire	faire	toujours	toujours
12791	les	les	:	:
12792	frais	frais	vaux	vaux
12793	de	de	mieux	mieux
12794	nos	nos	un	un
12795	cérémonies	cérémonies	tian	tian
12796	.	.	que	que
12797	Scène	Scène	deux	deux
12798	8	8	tu	tu
12799	Granger	Granger	l	l
12800	,	,	’	’
12801	Paquier	Paquier	auras	auras
12802	.	.	.	.
12803	Granger	Granger	Granger	Granger
12804	Fortune	Fortune	Je	Je
12805	,	,	te	te
12806	ne	ne	dis	dis
12807	me	me	encore	encore
12808	regarderas	regarderas	un	un
12809	-	-	coup	coup
12810	tu	tu	que	que
12811	jamais	jamais	je	je
12812	qu	qu	te	te
12813	’	’	remercie	remercie
12814	en	en	.	.
12815	rechignant	rechignant	Gareau	Gareau
12816	?	?	Prenez	Prenez
12817	Jamais	Jamais	,	,
12818	ne	ne	vous	vous
12819	riras	riras	dis	dis
12820	-	-	-	-
12821	tu	tu	je	je
12822	pour	pour	:	:
12823	moi	moi	vous	vous
12824	?	?	ne	ne
12825	Paquier	Paquier	savez	savez
12826	Ne	Ne	pas	pas
12827	savez	savez	qui	qui
12828	-	-	vous	vous
12829	vous	vous	prendra	prendra
12830	pas	pas	.	.
12831	qu	qu	Granger	Granger
12832	’	’	Et	Et
12833	elle	elle	si	si
12834	est	est	,	,
12835	une	une	champêtre	champêtre
12836	roue	roue	hétérogène	hétérogène
12837	,	,	,	,
12838	Damoiselle	Damoiselle	prends	prends
12839	Fortune	Fortune	tu	tu
12840	?	?	mes	mes
12841	Elle	Elle	vêtements	vêtements
12842	serait	serait	pour	pour
12843	bien	bien	la	la
12844	ladre	ladre	marmite	marmite
12845	d	d	de	de
12846	’	’	ta	ta
12847	avoir	avoir	maison	maison
12848	envie	envie	?	?
12849	de	de	Gareau	Gareau
12850	rire	rire	Ho	Ho
12851	.	.	,	,
12852	Mais	Mais	ho	ho
12853	,	,	,	,
12854	monsieur	monsieur	trédiouse	trédiouse
12855	,	,	,	,
12856	assurément	assurément	il	il
12857	que	que	ne	ne
12858	vous	vous	sera	sera
12859	êtes	êtes	pas	pas
12860	ensorcelé	ensorcelé	dit	dit
12861	.	.	que	que
12862	Granger	Granger	j	j
12863	As	As	’	’
12864	-	-	usions	usions
12865	tu	tu	d	d
12866	quelquefois	quelquefois	’	’
